,IP_flags,IP_DF
49579,3,1
49580,3,1
49581,3,1
49582,3,1
49583,3,1
49584,3,1
49585,3,1
49586,3,1
49587,3,1
49588,3,1
49589,3,1
49590,3,1
49591,3,1
49592,3,1
49593,3,1
49594,3,1
49595,3,1
49596,3,1
49597,3,1
49598,3,1
49599,3,1
49600,3,1
49601,3,1
49602,3,1
49603,3,1
49604,3,1
49605,3,1
49606,3,1
49607,3,1
49608,3,1
49609,3,1
49610,3,1
49611,3,1
49612,3,1
49613,3,1
49614,3,1
49615,3,1
49616,3,1
49617,3,1
49618,3,1
49619,3,1
49620,3,1
49621,3,1
49622,3,1
49623,3,1
49624,3,1
49625,3,1
49626,3,1
49627,3,1
49628,3,1
49629,3,1
49630,3,1
49631,3,1
49632,3,1
49633,3,1
49634,3,1
49635,3,1
49636,3,1
49637,3,1
49638,3,1
49639,3,1
49640,3,1
49641,3,1
49642,3,1
49643,3,1
49644,3,1
49645,3,1
49646,3,1
49647,3,1
49648,3,1
49649,3,1
49650,3,1
49651,3,1
49652,3,1
49653,3,1
49654,3,1
49655,3,1
49656,3,1
49657,3,1
49658,3,1
49659,3,1
49660,3,1
49661,3,1
49662,3,1
49663,3,1
49664,3,1
49665,3,1
49666,3,1
49667,3,1
49668,3,1
49669,3,1
49670,3,1
49671,3,1
49672,3,1
49673,3,1
49674,3,1
49675,3,1
49676,3,1
49677,3,1
49678,3,1
49679,3,1
49680,3,1
49681,3,1
49682,3,1
49683,3,1
49684,3,1
49685,3,1
49686,3,1
49687,3,1
49688,3,1
49689,3,1
49690,3,1
49691,3,1
49692,3,1
49693,3,1
49694,3,1
49695,3,1
49696,3,1
49697,3,1
49698,3,1
49699,3,1
49700,3,1
49701,3,1
49702,3,1
49703,3,1
49704,3,1
49705,3,1
49706,3,1
49707,3,1
49708,3,1
49709,3,1
49710,3,1
49711,3,1
49712,3,1
49713,3,1
49714,3,1
49715,3,1
49716,3,1
49717,3,1
49718,3,1
49719,3,1
49720,3,1
49721,1,0
49722,3,1
49723,3,1
49724,3,1
49725,3,1
49726,3,1
49727,3,1
49728,3,1
49729,3,1
49730,1,0
49731,3,1
49732,3,1
49733,3,1
49734,3,1
49735,3,1
49736,3,1
49737,1,0
49738,3,1
49739,3,1
49740,3,1
49741,3,1
49742,3,1
49743,3,1
49744,3,1
49745,3,1
49746,1,0
49747,3,1
49748,1,0
49749,3,1
49750,3,1
49751,3,1
49752,3,1
49753,3,1
49754,3,1
49755,3,1
49756,3,1
49757,3,1
49758,3,1
49759,3,1
49760,3,1
49761,3,1
49762,3,1
49763,1,0
49764,3,1
49765,3,1
49766,3,1
49767,3,1
49768,3,1
49769,3,1
49770,3,1
49771,3,1
49772,3,1
49773,3,1
49774,3,1
49775,3,1
49776,3,1
49777,3,1
49778,3,1
49779,3,1
49780,3,1
49781,3,1
49782,3,1
49783,3,1
49784,3,1
49785,3,1
49786,3,1
49787,3,1
49788,3,1
49789,3,1
49790,3,1
49791,3,1
49792,3,1
49793,3,1
49794,3,1
49795,3,1
49796,3,1
49797,3,1
49798,3,1
49799,3,1
49800,3,1
49801,3,1
49802,3,1
49803,3,1
49804,3,1
49805,3,1
49806,3,1
49807,3,1
49808,3,1
49809,3,1
49810,3,1
49811,3,1
49812,3,1
49813,3,1
49814,3,1
49815,3,1
49816,3,1
49817,3,1
49818,3,1
49819,3,1
49820,3,1
49821,3,1
49822,3,1
49823,3,1
49824,3,1
49825,3,1
49826,3,1
49827,3,1
49828,3,1
49829,3,1
49830,3,1
49831,3,1
49832,3,1
49833,3,1
49834,3,1
49835,3,1
49836,3,1
49837,3,1
49838,3,1
49839,3,1
49840,3,1
49841,3,1
49842,3,1
49843,3,1
49844,3,1
49845,3,1
49846,3,1
49847,3,1
49848,3,1
49849,3,1
49850,3,1
49851,3,1
49852,3,1
49853,3,1
49854,3,1
49855,3,1
49856,3,1
49857,3,1
49858,3,1
49859,3,1
49860,3,1
49861,3,1
49862,3,1
49863,3,1
49864,3,1
49865,3,1
49866,3,1
49867,3,1
49868,3,1
49869,3,1
49870,3,1
49871,3,1
49872,3,1
49873,3,1
49874,3,1
49875,3,1
49876,3,1
49877,3,1
49878,3,1
49879,3,1
49880,3,1
49881,3,1
49882,3,1
49883,3,1
49884,3,1
49885,3,1
49886,3,1
49887,3,1
49888,3,1
49889,3,1
49890,3,1
49891,3,1
49892,3,1
49893,3,1
49894,3,1
49895,3,1
49896,3,1
49897,3,1
49898,3,1
49899,3,1
49900,3,1
49901,3,1
49902,3,1
49903,3,1
49904,3,1
49905,3,1
49906,3,1
49907,3,1
49908,3,1
49909,3,1
49910,3,1
49911,3,1
49912,3,1
49913,3,1
49914,3,1
49915,3,1
49916,3,1
49917,3,1
49918,3,1
49919,3,1
49920,3,1
49921,3,1
49922,3,1
49923,3,1
49924,3,1
49925,3,1
49926,3,1
49927,3,1
49928,3,1
49929,3,1
49930,3,1
49931,3,1
49932,3,1
49933,3,1
49934,3,1
49935,3,1
49936,3,1
49937,3,1
49938,3,1
49939,3,1
49940,3,1
49941,3,1
49942,3,1
49943,3,1
49944,3,1
49945,3,1
49946,3,1
49947,3,1
49948,3,1
49949,3,1
49950,3,1
49951,3,1
49952,3,1
49953,3,1
49954,3,1
49955,3,1
49956,3,1
49957,3,1
49958,3,1
49959,3,1
49960,3,1
49961,3,1
49962,3,1
49963,3,1
49964,3,1
49965,3,1
49966,3,1
49967,3,1
49968,3,1
49969,3,1
49970,3,1
49971,3,1
49972,3,1
49973,3,1
49974,3,1
49975,3,1
49976,3,1
49977,3,1
49978,3,1
49979,3,1
49980,3,1
49981,3,1
49982,3,1
49983,3,1
49984,3,1
49985,3,1
49986,3,1
49987,3,1
49988,3,1
49989,3,1
49990,3,1
49991,3,1
49992,3,1
49993,3,1
49994,3,1
49995,3,1
49996,3,1
49997,3,1
49998,3,1
49999,3,1
50000,3,1
50001,3,1
50002,3,1
50003,3,1
50004,3,1
50005,3,1
50006,3,1
50007,3,1
50008,3,1
50009,3,1
50010,3,1
50011,3,1
50012,3,1
50013,3,1
50014,3,1
50015,3,1
50016,3,1
50017,3,1
50018,3,1
50019,3,1
50020,3,1
50021,3,1
50022,3,1
50023,3,1
50024,3,1
50025,3,1
50026,3,1
50027,3,1
50028,3,1
50029,3,1
50030,3,1
50031,3,1
50032,3,1
50033,3,1
50034,3,1
50035,3,1
50036,3,1
50037,3,1
50038,3,1
50039,3,1
50040,3,1
50041,3,1
50042,3,1
50043,3,1
50044,3,1
50045,3,1
50046,3,1
50047,3,1
50048,3,1
50049,3,1
50050,3,1
50051,3,1
50052,3,1
50053,3,1
50054,3,1
50055,3,1
50056,3,1
50057,3,1
50058,3,1
50059,3,1
50060,3,1
50061,3,1
50062,3,1
50063,3,1
50064,3,1
50065,3,1
50066,3,1
50067,3,1
50068,3,1
50069,3,1
50070,3,1
50071,3,1
50072,3,1
50073,3,1
50074,3,1
50075,3,1
50076,3,1
50077,3,1
50078,3,1
50079,3,1
50080,3,1
50081,3,1
50082,3,1
50083,3,1
50084,3,1
50085,3,1
50086,3,1
50087,3,1
50088,3,1
50089,3,1
50090,3,1
50091,3,1
50092,3,1
50093,3,1
50094,3,1
50095,3,1
50096,3,1
50097,3,1
50098,3,1
50099,3,1
50100,3,1
50101,3,1
50102,3,1
50103,3,1
50104,3,1
50105,3,1
50106,3,1
50107,3,1
50108,3,1
50109,3,1
50110,3,1
50111,3,1
50112,3,1
50113,3,1
50114,3,1
50115,3,1
50116,3,1
50117,3,1
50118,3,1
50119,3,1
50120,3,1
50121,3,1
50122,3,1
50123,3,1
50124,3,1
50125,3,1
50126,3,1
50127,3,1
50128,3,1
50129,3,1
50130,3,1
50131,3,1
50132,3,1
50133,3,1
50134,3,1
50135,3,1
50136,3,1
50137,3,1
50138,3,1
50139,3,1
50140,3,1
50141,3,1
50142,3,1
50143,3,1
50144,3,1
50145,3,1
50146,3,1
50147,3,1
50148,3,1
50149,3,1
50150,3,1
50151,3,1
50152,3,1
50153,3,1
50154,3,1
50155,3,1
50156,3,1
50157,3,1
50158,3,1
50159,3,1
50160,3,1
50161,3,1
50162,3,1
50163,3,1
50164,3,1
50165,3,1
50166,3,1
50167,3,1
50168,3,1
50169,3,1
50170,3,1
50171,3,1
50172,3,1
50173,3,1
50174,3,1
50175,3,1
50176,3,1
50177,3,1
50178,3,1
50179,3,1
50180,3,1
50181,3,1
50182,3,1
50183,3,1
50184,3,1
50185,3,1
50186,3,1
50187,3,1
50188,3,1
50189,3,1
50190,3,1
50191,3,1
50192,3,1
50193,3,1
50194,3,1
50195,3,1
50196,3,1
50197,3,1
50198,3,1
50199,3,1
50200,3,1
50201,3,1
50202,3,1
50203,3,1
50204,3,1
50205,3,1
50206,3,1
50207,3,1
50208,3,1
50209,3,1
50210,3,1
50211,3,1
50212,3,1
50213,3,1
50214,3,1
50215,3,1
50216,3,1
50217,3,1
50218,3,1
50219,3,1
50220,3,1
50221,3,1
50222,3,1
50223,3,1
50224,3,1
50225,3,1
50226,3,1
50227,3,1
50228,3,1
50229,3,1
50230,3,1
50231,3,1
50232,3,1
50233,3,1
50234,3,1
50235,3,1
50236,3,1
50237,3,1
50238,3,1
50239,3,1
50240,3,1
50241,3,1
50242,3,1
50243,3,1
50244,3,1
50245,3,1
50246,3,1
50247,3,1
50248,3,1
50249,3,1
50250,3,1
50251,3,1
50252,3,1
50253,3,1
50254,3,1
50255,3,1
50256,3,1
50257,3,1
50258,3,1
50259,3,1
50260,3,1
50261,3,1
50262,3,1
50263,3,1
50264,3,1
50265,3,1
50266,3,1
50267,3,1
50268,3,1
50269,3,1
50270,3,1
50271,3,1
50272,3,1
50273,3,1
50274,3,1
50275,3,1
50276,3,1
50277,3,1
50278,3,1
50279,3,1
50280,3,1
50281,3,1
50282,3,1
50283,3,1
50284,3,1
50285,3,1
50286,3,1
50287,3,1
50288,3,1
50289,3,1
50290,3,1
50291,3,1
50292,3,1
50293,3,1
50294,3,1
50295,3,1
50296,3,1
50297,3,1
50298,3,1
50299,3,1
50300,3,1
50301,3,1
50302,3,1
50303,3,1
50304,3,1
50305,3,1
50306,3,1
50307,3,1
50308,3,1
50309,3,1
50310,3,1
50311,3,1
50312,3,1
50313,3,1
50314,3,1
50315,3,1
50316,3,1
50317,3,1
50318,3,1
50319,3,1
50320,3,1
50321,3,1
50322,3,1
50323,3,1
50324,3,1
50325,3,1
50326,3,1
50327,3,1
50328,3,1
50329,3,1
50330,3,1
50331,3,1
50332,3,1
50333,3,1
50334,3,1
50335,3,1
50336,3,1
50337,3,1
50338,3,1
50339,3,1
50340,3,1
50341,3,1
50342,3,1
50343,3,1
50344,3,1
50345,3,1
50346,3,1
50347,3,1
50348,3,1
50349,3,1
50350,3,1
50351,3,1
50352,3,1
50353,3,1
50354,3,1
50355,3,1
50356,3,1
50357,3,1
50358,3,1
50359,3,1
50360,3,1
50361,3,1
50362,3,1
50363,3,1
50364,3,1
50365,3,1
50366,3,1
50367,3,1
50368,3,1
50369,3,1
50370,3,1
50371,3,1
50372,3,1
50373,3,1
50374,3,1
50375,3,1
50376,3,1
50377,3,1
50378,3,1
50379,3,1
50380,3,1
50381,3,1
50382,3,1
50383,3,1
50384,3,1
50385,3,1
50386,3,1
50387,3,1
50388,3,1
50389,3,1
50390,3,1
50391,3,1
50392,3,1
50393,3,1
50394,3,1
50395,3,1
50396,3,1
50397,3,1
50398,3,1
50399,3,1
50400,3,1
50401,3,1
50402,3,1
50403,3,1
50404,3,1
50405,3,1
50406,3,1
50407,3,1
50408,3,1
50409,3,1
50410,3,1
50411,3,1
50412,3,1
50413,3,1
50414,3,1
50415,3,1
50416,3,1
50417,3,1
50418,3,1
50419,3,1
50420,3,1
50421,3,1
50422,3,1
50423,3,1
50424,3,1
50425,3,1
50426,3,1
50427,3,1
50428,3,1
50429,3,1
50430,3,1
50431,3,1
50432,3,1
50433,3,1
50434,3,1
50435,3,1
50436,3,1
50437,3,1
50438,3,1
50439,3,1
50440,3,1
50441,3,1
50442,3,1
50443,3,1
50444,3,1
50445,3,1
50446,3,1
50447,3,1
50448,3,1
50449,3,1
50450,3,1
50451,3,1
50452,3,1
50453,3,1
50454,3,1
50455,3,1
50456,3,1
50457,3,1
50458,3,1
50459,3,1
50460,3,1
50461,3,1
50462,3,1
50463,3,1
50464,3,1
50465,3,1
50466,3,1
50467,3,1
50468,3,1
50469,3,1
50470,3,1
50471,3,1
50472,3,1
50473,3,1
50474,3,1
50475,3,1
50476,3,1
50477,3,1
50478,3,1
50479,3,1
50480,3,1
50481,3,1
50482,3,1
50483,3,1
50484,3,1
50485,3,1
50486,3,1
50487,3,1
50488,3,1
50489,3,1
50490,3,1
50491,3,1
50492,3,1
50493,3,1
50494,3,1
50495,3,1
50496,3,1
50497,3,1
50498,3,1
50499,3,1
50500,3,1
50501,3,1
50502,3,1
50503,3,1
50504,3,1
50505,3,1
50506,3,1
50507,3,1
50508,3,1
50509,3,1
50510,3,1
50511,3,1
50512,3,1
50513,3,1
50514,3,1
50515,3,1
50516,3,1
50517,3,1
50518,3,1
50519,3,1
50520,3,1
50521,3,1
50522,3,1
50523,3,1
50524,3,1
50525,3,1
50526,3,1
50527,3,1
50528,3,1
50529,3,1
50530,3,1
50531,3,1
50532,3,1
50533,3,1
50534,3,1
50535,3,1
50536,3,1
50537,3,1
50538,3,1
50539,3,1
50540,3,1
50541,3,1
50542,3,1
50543,3,1
50544,3,1
50545,3,1
50546,3,1
50547,3,1
50548,3,1
50549,3,1
50550,3,1
50551,3,1
50552,3,1
50553,3,1
50554,3,1
50555,3,1
50556,3,1
50557,3,1
50558,3,1
50559,3,1
50560,3,1
50561,3,1
50562,3,1
50563,3,1
50564,3,1
50565,3,1
50566,3,1
50567,3,1
50568,3,1
50569,3,1
50570,3,1
50571,3,1
50572,3,1
50573,3,1
50574,3,1
50575,3,1
50576,3,1
50577,3,1
50578,3,1
50579,3,1
50580,3,1
50581,3,1
50582,3,1
50583,3,1
50584,3,1
50585,3,1
50586,3,1
50587,3,1
50588,3,1
50589,3,1
50590,3,1
50591,3,1
50592,3,1
50593,3,1
50594,3,1
50595,3,1
50596,3,1
50597,3,1
50598,3,1
50599,3,1
50600,3,1
50601,3,1
50602,3,1
50603,3,1
50604,3,1
50605,3,1
50606,3,1
50607,3,1
50608,3,1
50609,3,1
50610,3,1
50611,3,1
50612,3,1
50613,3,1
50614,3,1
50615,3,1
50616,3,1
50617,3,1
50618,3,1
50619,3,1
50620,3,1
50621,3,1
50622,3,1
50623,3,1
50624,3,1
50625,3,1
50626,3,1
50627,3,1
50628,3,1
50629,3,1
50630,3,1
50631,3,1
50632,3,1
50633,3,1
50634,3,1
50635,3,1
50636,3,1
50637,3,1
50638,3,1
50639,3,1
50640,3,1
50641,3,1
50642,3,1
50643,3,1
50644,3,1
50645,3,1
50646,3,1
50647,3,1
50648,3,1
50649,3,1
50650,3,1
50651,3,1
50652,3,1
50653,3,1
50654,3,1
50655,3,1
50656,3,1
50657,3,1
50658,3,1
50659,3,1
50660,3,1
50661,3,1
50662,3,1
50663,3,1
50664,3,1
50665,3,1
50666,3,1
50667,3,1
50668,3,1
50669,3,1
50670,3,1
50671,3,1
50672,3,1
50673,3,1
50674,3,1
50675,3,1
50676,3,1
50677,3,1
50678,3,1
50679,3,1
50680,3,1
50681,3,1
50682,3,1
50683,3,1
50684,3,1
50685,3,1
50686,3,1
50687,3,1
50688,3,1
50689,3,1
50690,3,1
50691,3,1
50692,3,1
50693,3,1
50694,3,1
50695,3,1
50696,3,1
50697,3,1
50698,3,1
50699,3,1
50700,3,1
50701,3,1
50702,3,1
50703,3,1
50704,3,1
50705,3,1
50706,3,1
50707,3,1
50708,3,1
50709,3,1
50710,3,1
50711,3,1
50712,3,1
50713,3,1
50714,3,1
50715,3,1
50716,3,1
50717,3,1
50718,3,1
50719,3,1
50720,3,1
50721,3,1
50722,3,1
50723,3,1
50724,3,1
50725,3,1
50726,3,1
50727,3,1
50728,3,1
50729,3,1
50730,3,1
50731,3,1
50732,3,1
50733,3,1
50734,3,1
50735,3,1
50736,3,1
50737,3,1
50738,3,1
50739,3,1
50740,3,1
50741,3,1
50742,3,1
50743,3,1
50744,3,1
50745,3,1
50746,3,1
50747,3,1
50748,3,1
50749,3,1
50750,3,1
50751,3,1
50752,3,1
50753,3,1
50754,3,1
50755,3,1
50756,3,1
50757,3,1
50758,3,1
50759,3,1
50760,3,1
50761,3,1
50762,3,1
50763,3,1
50764,3,1
50765,3,1
50766,3,1
50767,3,1
50768,3,1
50769,3,1
50770,3,1
50771,3,1
50772,3,1
50773,3,1
50774,3,1
50775,3,1
50776,3,1
50777,3,1
50778,3,1
50779,3,1
50780,3,1
50781,3,1
50782,3,1
50783,3,1
50784,3,1
50785,3,1
50786,3,1
50787,3,1
50788,3,1
50789,3,1
50790,3,1
50791,3,1
50792,3,1
50793,3,1
50794,3,1
50795,3,1
50796,3,1
50797,3,1
50798,3,1
50799,3,1
50800,3,1
50801,3,1
50802,3,1
50803,3,1
50804,3,1
50805,3,1
50806,3,1
50807,3,1
50808,3,1
50809,3,1
50810,3,1
50811,3,1
50812,3,1
50813,3,1
50814,3,1
50815,3,1
50816,3,1
50817,3,1
50818,3,1
50819,3,1
50820,3,1
50821,3,1
50822,3,1
50823,3,1
50824,3,1
50825,3,1
50826,3,1
50827,3,1
50828,3,1
50829,3,1
50830,3,1
50831,3,1
50832,3,1
50833,3,1
50834,3,1
50835,3,1
50836,3,1
50837,3,1
50838,3,1
50839,3,1
50840,3,1
50841,3,1
50842,3,1
50843,3,1
50844,3,1
50845,3,1
50846,3,1
50847,3,1
50848,3,1
50849,3,1
50850,3,1
50851,3,1
50852,3,1
50853,3,1
50854,3,1
50855,3,1
50856,3,1
50857,3,1
50858,3,1
50859,3,1
50860,3,1
50861,3,1
50862,3,1
50863,3,1
50864,3,1
50865,3,1
50866,3,1
50867,3,1
50868,3,1
50869,3,1
50870,3,1
50871,3,1
50872,3,1
50873,3,1
50874,3,1
50875,3,1
50876,3,1
50877,3,1
50878,3,1
50879,3,1
50880,3,1
50881,3,1
50882,3,1
50883,3,1
50884,3,1
50885,3,1
50886,3,1
50887,3,1
50888,3,1
50889,3,1
50890,3,1
50891,3,1
50892,3,1
50893,3,1
50894,3,1
50895,3,1
50896,3,1
50897,3,1
50898,3,1
50899,3,1
50900,3,1
50901,3,1
50902,3,1
50903,3,1
50904,3,1
50905,3,1
50906,3,1
50907,3,1
50908,3,1
50909,3,1
50910,3,1
50911,3,1
50912,3,1
50913,3,1
50914,3,1
50915,3,1
50916,3,1
50917,3,1
50918,3,1
50919,3,1
50920,3,1
50921,3,1
50922,3,1
50923,3,1
50924,3,1
50925,3,1
50926,3,1
50927,3,1
50928,3,1
50929,3,1
50930,3,1
50931,3,1
50932,3,1
50933,3,1
50934,3,1
50935,3,1
50936,3,1
50937,3,1
50938,3,1
50939,3,1
50940,3,1
50941,3,1
50942,3,1
50943,3,1
50944,3,1
50945,3,1
50946,3,1
50947,3,1
50948,3,1
50949,3,1
50950,3,1
50951,3,1
50952,3,1
50953,3,1
50954,3,1
50955,3,1
50956,3,1
50957,3,1
50958,3,1
50959,3,1
50960,3,1
50961,3,1
50962,3,1
50963,3,1
50964,3,1
50965,3,1
50966,3,1
50967,3,1
50968,3,1
50969,3,1
50970,3,1
50971,3,1
50972,3,1
50973,3,1
50974,3,1
50975,3,1
50976,3,1
50977,3,1
50978,3,1
50979,3,1
50980,3,1
50981,3,1
50982,3,1
50983,3,1
50984,3,1
50985,3,1
50986,3,1
50987,3,1
50988,3,1
50989,3,1
50990,3,1
50991,3,1
50992,3,1
50993,3,1
50994,3,1
50995,3,1
50996,3,1
50997,3,1
50998,3,1
50999,3,1
51000,3,1
51001,3,1
51002,3,1
51003,3,1
51004,3,1
51005,3,1
51006,3,1
51007,3,1
51008,3,1
51009,3,1
51010,3,1
51011,3,1
51012,3,1
51013,3,1
51014,3,1
51015,3,1
51016,3,1
51017,3,1
51018,3,1
51019,3,1
51020,3,1
51021,3,1
51022,3,1
51023,3,1
51024,3,1
51025,3,1
51026,3,1
51027,3,1
51028,3,1
51029,3,1
51030,3,1
51031,3,1
51032,3,1
51033,3,1
51034,3,1
51035,3,1
51036,3,1
51037,3,1
51038,3,1
51039,3,1
51040,3,1
51041,3,1
51042,3,1
51043,3,1
51044,3,1
51045,3,1
51046,3,1
51047,3,1
51048,3,1
51049,3,1
51050,3,1
51051,3,1
51052,3,1
51053,3,1
51054,3,1
51055,3,1
51056,3,1
51057,3,1
51058,3,1
51059,3,1
51060,3,1
51061,3,1
51062,3,1
51063,3,1
51064,3,1
51065,3,1
51066,3,1
51067,3,1
51068,3,1
51069,3,1
51070,3,1
51071,3,1
51072,3,1
51073,3,1
51074,3,1
51075,3,1
51076,3,1
51077,3,1
51078,3,1
51079,3,1
51080,3,1
51081,3,1
51082,3,1
51083,3,1
51084,3,1
51085,3,1
51086,3,1
51087,3,1
51088,3,1
51089,3,1
51090,3,1
51091,3,1
51092,3,1
51093,3,1
51094,3,1
51095,3,1
51096,3,1
51097,3,1
51098,3,1
51099,3,1
51100,3,1
51101,3,1
51102,3,1
51103,3,1
51104,3,1
51105,3,1
51106,3,1
51107,3,1
51108,3,1
51109,3,1
51110,3,1
51111,3,1
51112,3,1
51113,3,1
51114,3,1
51115,3,1
51116,3,1
51117,3,1
51118,3,1
51119,3,1
51120,3,1
51121,3,1
51122,3,1
51123,3,1
51124,3,1
51125,3,1
51126,3,1
51127,3,1
51128,3,1
51129,3,1
51130,3,1
51131,3,1
51132,3,1
51133,3,1
51134,3,1
51135,3,1
51136,3,1
51137,3,1
51138,3,1
51139,3,1
51140,3,1
51141,3,1
51142,3,1
51143,3,1
51144,3,1
51145,3,1
51146,3,1
51147,3,1
51148,3,1
51149,3,1
51150,3,1
51151,3,1
51152,3,1
51153,3,1
51154,3,1
51155,3,1
51156,3,1
51157,3,1
51158,3,1
51159,3,1
51160,3,1
51161,3,1
51162,3,1
51163,3,1
51164,3,1
51165,3,1
51166,3,1
51167,3,1
51168,3,1
51169,3,1
51170,3,1
51171,3,1
51172,3,1
51173,3,1
51174,3,1
51175,3,1
51176,3,1
51177,3,1
51178,3,1
51179,3,1
51180,3,1
51181,3,1
51182,3,1
51183,3,1
51184,3,1
51185,3,1
51186,3,1
51187,3,1
51188,3,1
51189,3,1
51190,3,1
51191,3,1
51192,3,1
51193,3,1
51194,3,1
51195,3,1
51196,3,1
51197,3,1
51198,3,1
51199,3,1
51200,3,1
51201,3,1
51202,3,1
51203,3,1
51204,3,1
51205,3,1
51206,3,1
51207,3,1
51208,3,1
51209,3,1
51210,3,1
51211,3,1
51212,3,1
51213,3,1
51214,3,1
51215,3,1
51216,3,1
51217,3,1
51218,3,1
51219,3,1
51220,3,1
51221,3,1
51222,3,1
51223,3,1
51224,3,1
51225,3,1
51226,3,1
51227,3,1
51228,3,1
51229,3,1
51230,3,1
51231,3,1
51232,3,1
51233,3,1
51234,3,1
51235,3,1
51236,3,1
51237,3,1
51238,3,1
51239,3,1
51240,3,1
51241,3,1
51242,3,1
51243,3,1
51244,3,1
51245,3,1
51246,3,1
51247,3,1
51248,3,1
51249,3,1
51250,3,1
51251,3,1
51252,3,1
51253,3,1
51254,3,1
51255,3,1
51256,3,1
51257,3,1
51258,3,1
51259,3,1
51260,3,1
51261,3,1
51262,3,1
51263,3,1
51264,3,1
51265,3,1
51266,3,1
51267,3,1
51268,3,1
51269,3,1
51270,3,1
51271,3,1
51272,3,1
51273,3,1
51274,3,1
51275,3,1
51276,3,1
51277,3,1
51278,3,1
51279,3,1
51280,3,1
51281,3,1
51282,3,1
51283,3,1
51284,3,1
51285,3,1
51286,3,1
51287,3,1
51288,3,1
51289,3,1
51290,3,1
51291,3,1
51292,3,1
51293,3,1
51294,3,1
51295,3,1
51296,3,1
51297,3,1
51298,3,1
51299,3,1
51300,3,1
51301,3,1
51302,3,1
51303,3,1
51304,3,1
51305,3,1
51306,3,1
51307,3,1
51308,3,1
51309,3,1
51310,3,1
51311,3,1
51312,3,1
51313,3,1
51314,3,1
51315,3,1
51316,3,1
51317,3,1
51318,3,1
51319,3,1
51320,3,1
51321,3,1
51322,3,1
51323,3,1
51324,3,1
51325,3,1
51326,3,1
51327,3,1
51328,3,1
51329,3,1
51330,3,1
51331,3,1
51332,3,1
51333,3,1
51334,3,1
51335,3,1
51336,3,1
51337,3,1
51338,3,1
51339,3,1
51340,3,1
51341,3,1
51342,3,1
51343,3,1
51344,3,1
51345,3,1
51346,3,1
51347,3,1
51348,3,1
51349,3,1
51350,3,1
51351,3,1
51352,3,1
51353,3,1
51354,3,1
51355,3,1
51356,3,1
51357,3,1
51358,3,1
51359,3,1
51360,3,1
51361,3,1
51362,3,1
51363,3,1
51364,3,1
51365,3,1
51366,3,1
51367,3,1
51368,3,1
51369,3,1
51370,3,1
51371,3,1
51372,3,1
51373,3,1
51374,3,1
51375,3,1
51376,3,1
51377,3,1
51378,3,1
51379,3,1
51380,3,1
51381,3,1
51382,3,1
51383,3,1
51384,3,1
51385,3,1
51386,3,1
51387,3,1
51388,3,1
51389,3,1
51390,3,1
51391,3,1
51392,3,1
51393,3,1
51394,3,1
51395,3,1
51396,3,1
51397,3,1
51398,3,1
51399,3,1
51400,3,1
51401,3,1
51402,3,1
51403,3,1
51404,3,1
51405,3,1
51406,3,1
51407,3,1
51408,3,1
51409,3,1
51410,3,1
51411,3,1
51412,3,1
51413,3,1
51414,3,1
51415,3,1
51416,3,1
51417,3,1
51418,3,1
51419,3,1
51420,3,1
51421,3,1
51422,3,1
51423,3,1
51424,3,1
51425,3,1
51426,3,1
51427,3,1
51428,3,1
51429,3,1
51430,3,1
51431,3,1
51432,3,1
51433,3,1
51434,3,1
51435,3,1
51436,3,1
51437,3,1
51438,3,1
51439,3,1
51440,3,1
51441,3,1
51442,3,1
51443,3,1
51444,3,1
51445,3,1
51446,3,1
51447,3,1
51448,3,1
51449,3,1
51450,3,1
51451,3,1
51452,3,1
51453,3,1
51454,3,1
51455,3,1
51456,3,1
51457,3,1
51458,3,1
51459,3,1
51460,3,1
51461,3,1
51462,3,1
51463,3,1
51464,3,1
51465,3,1
51466,3,1
51467,3,1
51468,3,1
51469,3,1
51470,3,1
51471,3,1
51472,3,1
51473,3,1
51474,3,1
51475,3,1
51476,3,1
51477,3,1
51478,3,1
51479,3,1
51480,3,1
51481,3,1
51482,3,1
51483,3,1
51484,3,1
51485,3,1
51486,3,1
51487,3,1
51488,3,1
51489,3,1
51490,3,1
51491,3,1
51492,3,1
51493,3,1
51494,3,1
51495,3,1
51496,3,1
51497,3,1
51498,3,1
51499,3,1
51500,3,1
51501,3,1
51502,3,1
51503,3,1
51504,3,1
51505,3,1
51506,3,1
51507,3,1
51508,3,1
51509,3,1
51510,3,1
51511,3,1
51512,3,1
51513,3,1
51514,3,1
51515,3,1
51516,3,1
51517,3,1
51518,3,1
51519,3,1
51520,3,1
51521,3,1
51522,3,1
51523,3,1
51524,3,1
51525,3,1
51526,3,1
51527,3,1
51528,3,1
51529,3,1
51530,3,1
51531,3,1
51532,3,1
51533,3,1
51534,3,1
51535,3,1
51536,3,1
51537,3,1
51538,3,1
51539,3,1
51540,3,1
51541,3,1
51542,3,1
51543,3,1
51544,3,1
51545,3,1
51546,3,1
51547,3,1
51548,3,1
51549,3,1
51550,3,1
51551,3,1
51552,3,1
51553,3,1
51554,3,1
51555,3,1
51556,3,1
51557,3,1
51558,3,1
51559,3,1
51560,3,1
51561,3,1
51562,3,1
51563,3,1
51564,3,1
51565,3,1
51566,3,1
51567,3,1
51568,3,1
51569,3,1
51570,3,1
51571,3,1
51572,3,1
51573,3,1
51574,3,1
51575,3,1
51576,3,1
